node_name,execution_time,node_started_at,node_finished_at,node_status,dbt_pid,thread_name
min_surviving_bp,0.3766343593597412,2022-08-20T01:51:31.512884,2022-08-20T01:51:31.892763,success,45293,Thread-2
martin,1.835503339767456,2022-08-20T01:51:30.199491,2022-08-20T01:51:32.042562,success,45293,Thread-5
mortality,0.6869089603424072,2022-08-20T01:51:31.893345,2022-08-20T01:51:32.584262,success,45293,Thread-2
labs_first_day,2.6787166595458984,2022-08-20T01:51:30.198511,2022-08-20T01:51:32.881625,success,45293,Thread-4
number_of_patients,0.08777308464050293,2022-08-20T01:51:32.882849,2022-08-20T01:51:32.975194,success,45293,Thread-4
milrinone_durations,2.253689765930176,2022-08-20T01:51:31.149807,2022-08-20T01:51:33.407571,success,45293,Thread-3
neuroblock_dose,1.7644951343536377,2022-08-20T01:51:32.043624,2022-08-20T01:51:33.811726,success,45293,Thread-5
pivoted_bg,0.19526147842407227,2022-08-20T01:51:33.812796,2022-08-20T01:51:34.011111,success,45293,Thread-5
pivoted_fio2,0.08082699775695801,2022-08-20T01:51:34.012062,2022-08-20T01:51:34.096533,success,45293,Thread-5
pivoted_gcs,0.08163237571716309,2022-08-20T01:51:34.097438,2022-08-20T01:51:34.183079,success,45293,Thread-5
pivoted_height,0.09600996971130371,2022-08-20T01:51:34.183820,2022-08-20T01:51:34.282552,success,45293,Thread-5
pivoted_icp,0.07463216781616211,2022-08-20T01:51:34.283902,2022-08-20T01:51:34.362714,success,45293,Thread-5
pivoted_invasive_lines,0.2516818046569824,2022-08-20T01:51:34.363795,2022-08-20T01:51:34.618262,success,45293,Thread-5
pivoted_lab,0.2125835418701172,2022-08-20T01:51:34.619324,2022-08-20T01:51:34.836294,success,45293,Thread-5
pivoted_rrt,4.2202277183532715,2022-08-20T01:51:34.837081,2022-08-20T01:51:39.624467,success,45293,Thread-5
pivoted_sofa,0.0430145263671875,2022-08-20T01:51:39.626099,2022-08-20T01:51:39.672340,error,45293,Thread-5
norepinephrine_durations,10.935638427734375,2022-08-20T01:51:32.585333,2022-08-20T01:51:43.525232,success,45293,Thread-2
pivoted_vital,0.1028585433959961,2022-08-20T01:51:43.526235,2022-08-20T01:51:43.632241,success,45293,Thread-2
phenylephrine_dose,11.0119469165802,2022-08-20T01:51:32.976225,2022-08-20T01:51:43.990815,success,45293,Thread-4
potassium,0.5536868572235107,2022-08-20T01:51:43.633148,2022-08-20T01:51:44.190138,success,45293,Thread-2
rr,0.5275049209594727,2022-08-20T01:51:44.190846,2022-08-20T01:51:44.723894,success,45293,Thread-2
phenylephrine_durations,11.311952829360962,2022-08-20T01:51:33.408688,2022-08-20T01:51:44.728619,success,45293,Thread-3
sbp,0.32550621032714844,2022-08-20T01:51:44.729377,2022-08-20T01:51:45.065073,success,45293,Thread-3
sodium,0.3472628593444824,2022-08-20T01:51:45.065857,2022-08-20T01:51:45.415536,success,45293,Thread-3
temp,0.3652667999267578,2022-08-20T01:51:45.416722,2022-08-20T01:51:45.785012,success,45293,Thread-3
rbc_transfusion,1.8875994682312012,2022-08-20T01:51:43.991328,2022-08-20T01:51:45.882063,success,45293,Thread-4
rrt_first_day,2.267730236053467,2022-08-20T01:51:44.726027,2022-08-20T01:51:47.002681,success,45293,Thread-2
pivoted_uo,8.298125505447388,2022-08-20T01:51:39.673378,2022-08-20T01:51:47.975529,success,45293,Thread-5
vasopressin_dose,2.0690579414367676,2022-08-20T01:51:47.976641,2022-08-20T01:51:50.049391,success,45293,Thread-5
vasopressin_durations,2.004608392715454,2022-08-20T01:51:50.050200,2022-08-20T01:51:52.057910,success,45293,Thread-5
urine_output,7.770797252655029,2022-08-20T01:51:45.882733,2022-08-20T01:51:53.657139,success,45293,Thread-4
uo,8.019696712493896,2022-08-20T01:51:45.785696,2022-08-20T01:51:53.808509,success,45293,Thread-3
ventilation_classification,0.20814085006713867,2022-08-20T01:51:53.658250,2022-08-20T01:51:53.870337,success,45293,Thread-4
vitals_first_day,0.12690949440002441,2022-08-20T01:51:53.809528,2022-08-20T01:51:53.939125,success,45293,Thread-3
blood_gas_first_day_arterial,0.11786127090454102,2022-08-20T01:51:53.940343,2022-08-20T01:51:54.062586,success,45293,Thread-3
wbc,0.5325195789337158,2022-08-20T01:51:53.871138,2022-08-20T01:51:54.409615,success,45293,Thread-4
height_first_day,0.34023571014404297,2022-08-20T01:51:54.063830,2022-08-20T01:51:54.410611,success,45293,Thread-3
weight_durations,0.12394905090332031,2022-08-20T01:51:54.411317,2022-08-20T01:51:54.541038,success,45293,Thread-4
weight_first_day,0.3619678020477295,2022-08-20T01:51:54.412638,2022-08-20T01:51:54.781219,success,45293,Thread-3
elixhauser_score_ahrq,0.23382353782653809,2022-08-20T01:51:54.542202,2022-08-20T01:51:54.782606,success,45293,Thread-4
elixhauser_score_quan,0.22222161293029785,2022-08-20T01:51:54.782268,2022-08-20T01:51:55.007863,success,45293,Thread-3
urine_output_first_day,8.484784841537476,2022-08-20T01:51:47.004192,2022-08-20T01:51:55.492927,success,45293,Thread-2
pivoted_bg_art,0.09816884994506836,2022-08-20T01:51:55.493630,2022-08-20T01:51:55.594718,success,45293,Thread-2
pivoted_oasis,0.048088788986206055,2022-08-20T01:51:55.595743,2022-08-20T01:51:55.646393,error,45293,Thread-2
meld,0.7223923206329346,2022-08-20T01:51:55.008390,2022-08-20T01:51:56.249741,success,45293,Thread-3
ventilation_durations,0.16689658164978027,2022-08-20T01:51:55.647176,2022-08-20T01:51:56.251710,success,45293,Thread-2
icustay_hours,1.3439853191375732,2022-08-20T01:51:54.783842,2022-08-20T01:51:56.253870,success,45293,Thread-4
qsofa,0.4217832088470459,2022-08-20T01:51:56.255568,2022-08-20T01:51:56.685697,success,45293,Thread-3
sirs,0.49248576164245605,2022-08-20T01:51:56.256662,2022-08-20T01:51:56.765775,success,45293,Thread-2
heightweight,0.27811169624328613,2022-08-20T01:51:56.686370,2022-08-20T01:51:56.966946,success,45293,Thread-3
epinephrine_dose,1.3130111694335938,2022-08-20T01:51:56.258091,2022-08-20T01:51:57.586009,success,45293,Thread-4
lods,0.6222283840179443,2022-08-20T01:51:57.586710,2022-08-20T01:51:58.213134,success,45293,Thread-4
mlods,0.663353681564331,2022-08-20T01:51:58.214023,2022-08-20T01:51:58.881032,success,45293,Thread-4
sapsii,4.218808889389038,2022-08-20T01:51:58.882089,2022-08-20T01:52:03.104289,success,45293,Thread-4
norepinephrine_dose,7.607446193695068,2022-08-20T01:51:56.967633,2022-08-20T01:52:04.578831,success,45293,Thread-3
ventilation_first_day,0.3347601890563965,2022-08-20T01:52:04.580087,2022-08-20T01:52:04.918945,success,45293,Thread-3
vasopressor_durations,18.636625289916992,2022-08-20T01:51:52.058583,2022-08-20T01:52:10.698453,success,45293,Thread-5
sofa,8.090681314468384,2022-08-20T01:52:03.105602,2022-08-20T01:52:11.200113,success,45293,Thread-4
saps,1.445159912109375,2022-08-20T01:52:11.201337,2022-08-20T01:52:12.650449,success,45293,Thread-4
apsiii,7.798528671264648,2022-08-20T01:52:04.920924,2022-08-20T01:52:12.723523,success,45293,Thread-3
oasis,2.4073941707611084,2022-08-20T01:52:10.699351,2022-08-20T01:52:13.110579,success,45293,Thread-5
abx_prescriptions_list,67.793785572052,2022-08-20T01:51:18.010593,2022-08-20T01:52:25.809156,success,45293,Thread-1
