node_name,execution_time,node_started_at,node_finished_at,node_status,dbt_pid,thread_name
adenosine_durations,0.1451563835144043,2022-08-20T17:13:41.737561,2022-08-20T17:13:41.888962,success,3338,Thread-2
age_histogram,0.3563270568847656,2022-08-20T17:13:41.738045,2022-08-20T17:13:42.101420,success,3338,Thread-3
arterial_line_durations,0.16477131843566895,2022-08-20T17:13:42.101797,2022-08-20T17:13:42.268870,success,3338,Thread-3
auroc,0.11691880226135254,2022-08-20T17:13:42.269795,2022-08-20T17:13:42.389198,success,3338,Thread-3
basic_patient_info,0.07477426528930664,2022-08-20T17:13:42.390125,2022-08-20T17:13:42.466702,success,3338,Thread-3
blood_gas_first_day,0.2302253246307373,2022-08-20T17:13:42.466982,2022-08-20T17:13:42.698524,success,3338,Thread-3
bun,0.3308427333831787,2022-08-20T17:13:42.698838,2022-08-20T17:13:43.031396,success,3338,Thread-3
central_line_durations,0.16596126556396484,2022-08-20T17:13:43.031898,2022-08-20T17:13:43.200162,success,3338,Thread-3
code_status,0.1794421672821045,2022-08-20T17:13:43.201143,2022-08-20T17:13:43.383156,success,3338,Thread-3
colloid_bolus,0.3057985305786133,2022-08-20T17:13:43.383609,2022-08-20T17:13:43.693560,success,3338,Thread-3
crrt_durations,0.06664586067199707,2022-08-20T17:13:43.694375,2022-08-20T17:13:43.763370,success,3338,Thread-3
angus,3.5651628971099854,2022-08-20T17:13:41.890688,2022-08-20T17:13:45.458579,success,3338,Thread-2
crystalloid_bolus,1.9902336597442627,2022-08-20T17:13:43.763783,2022-08-20T17:13:45.756849,success,3338,Thread-3
dobutamine_durations,2.2456462383270264,2022-08-20T17:13:45.757805,2022-08-20T17:13:48.010591,success,3338,Thread-3
dobutamine_dose,2.5509564876556396,2022-08-20T17:13:45.459537,2022-08-20T17:13:48.015533,success,3338,Thread-2
dopamine_durations,4.173028469085693,2022-08-20T17:13:48.017222,2022-08-20T17:13:52.196017,success,3338,Thread-2
echo_data,0.06219768524169922,2022-08-20T17:13:52.196845,2022-08-20T17:13:52.262075,success,3338,Thread-2
dopamine_dose,4.379147529602051,2022-08-20T17:13:48.011197,2022-08-20T17:13:52.395078,success,3338,Thread-3
elixhauser_ahrq_v37_no_drg,0.8601357936859131,2022-08-20T17:13:52.395748,2022-08-20T17:13:53.259374,success,3338,Thread-3
elixhauser_ahrq_v37,2.356659173965454,2022-08-20T17:13:52.262867,2022-08-20T17:13:54.623534,success,3338,Thread-2
