node_name,execution_time,node_started_at,node_finished_at,node_status,dbt_pid,thread_name
heart_rate,0.2763068675994873,2022-08-20T20:15:07.653150,2022-08-20T20:15:07.935242,success,7790,Thread-3
icd9count,0.12706565856933594,2022-08-20T20:15:07.935902,2022-08-20T20:15:08.065462,success,7790,Thread-3
icd9agelimited,0.4050614833831787,2022-08-20T20:15:07.749775,2022-08-20T20:15:08.156776,success,7790,Thread-2
icd9vagehistogram,0.3346869945526123,2022-08-20T20:15:08.065867,2022-08-20T20:15:08.401884,success,7790,Thread-3
icd9vicd9count,0.16747546195983887,2022-08-20T20:15:08.402331,2022-08-20T20:15:08.571960,success,7790,Thread-3
icustay_days,0.07274580001831055,2022-08-20T20:15:08.573127,2022-08-20T20:15:08.649376,error,7790,Thread-3
icd9vicd9agelimited,0.49861741065979004,2022-08-20T20:15:08.157430,2022-08-20T20:15:08.660802,success,7790,Thread-2
icustay_times,0.25429844856262207,2022-08-20T20:15:08.661805,2022-08-20T20:15:08.921315,success,7790,Thread-2
isuprel_durations,0.07241487503051758,2022-08-20T20:15:08.922337,2022-08-20T20:15:08.997118,success,7790,Thread-2
icustay_detail,0.8419392108917236,2022-08-20T20:15:08.655438,2022-08-20T20:15:09.502809,success,7790,Thread-3
kdigo_creatinine,0.8677942752838135,2022-08-20T20:15:08.998146,2022-08-20T20:15:09.867690,success,7790,Thread-2
labs_first_day,1.7377464771270752,2022-08-20T20:15:09.503627,2022-08-20T20:15:11.245073,success,7790,Thread-3
martin,1.3913156986236572,2022-08-20T20:15:09.868043,2022-08-20T20:15:11.277383,success,7790,Thread-2
min_surviving_bp,0.2651998996734619,2022-08-20T20:15:11.279253,2022-08-20T20:15:11.546981,success,7790,Thread-2
mortality,0.40056610107421875,2022-08-20T20:15:11.547597,2022-08-20T20:15:11.950151,success,7790,Thread-2
milrinone_durations,0.9749300479888916,2022-08-20T20:15:11.246106,2022-08-20T20:15:12.223852,success,7790,Thread-3
neuroblock_dose,0.8040950298309326,2022-08-20T20:15:11.950675,2022-08-20T20:15:12.757915,success,7790,Thread-2
number_of_patients,0.0751340389251709,2022-08-20T20:15:12.759442,2022-08-20T20:15:12.837325,success,7790,Thread-2
norepinephrine_durations,4.349671363830566,2022-08-20T20:15:12.224807,2022-08-20T20:15:16.577502,success,7790,Thread-3
phenylephrine_dose,4.326204776763916,2022-08-20T20:15:12.837728,2022-08-20T20:15:17.166886,success,7790,Thread-2
pivoted_bg,0.16874909400939941,2022-08-20T20:15:17.167774,2022-08-20T20:15:17.339574,success,7790,Thread-2
pivoted_fio2,0.08879828453063965,2022-08-20T20:15:17.340118,2022-08-20T20:15:17.432352,success,7790,Thread-2
pivoted_gcs,0.08913087844848633,2022-08-20T20:15:17.433295,2022-08-20T20:15:17.524730,success,7790,Thread-2
pivoted_height,0.06896853446960449,2022-08-20T20:15:17.525497,2022-08-20T20:15:17.595993,success,7790,Thread-2
pivoted_icp,0.06040811538696289,2022-08-20T20:15:17.597186,2022-08-20T20:15:17.659650,success,7790,Thread-2
pivoted_invasive_lines,0.2172996997833252,2022-08-20T20:15:17.660557,2022-08-20T20:15:17.880043,success,7790,Thread-2
pivoted_lab,0.15374493598937988,2022-08-20T20:15:17.881114,2022-08-20T20:15:18.037959,success,7790,Thread-2
pivoted_rrt,0.3638477325439453,2022-08-20T20:15:18.038664,2022-08-20T20:15:18.406136,success,7790,Thread-2
pivoted_sofa,0.03446149826049805,2022-08-20T20:15:18.407448,2022-08-20T20:15:18.447038,error,7790,Thread-2
phenylephrine_durations,5.024907827377319,2022-08-20T20:15:16.578091,2022-08-20T20:15:21.605240,success,7790,Thread-3
pivoted_vital,0.07197999954223633,2022-08-20T20:15:21.605818,2022-08-20T20:15:21.679309,success,7790,Thread-3
potassium,0.2643446922302246,2022-08-20T20:15:21.679901,2022-08-20T20:15:21.946630,success,7790,Thread-3
pivoted_uo,4.129150152206421,2022-08-20T20:15:18.447760,2022-08-20T20:15:22.579564,success,7790,Thread-2
rr,0.25206470489501953,2022-08-20T20:15:22.580004,2022-08-20T20:15:22.835305,success,7790,Thread-2
rbc_transfusion,1.2761216163635254,2022-08-20T20:15:21.947046,2022-08-20T20:15:23.224881,success,7790,Thread-3
sbp,0.23385858535766602,2022-08-20T20:15:23.225705,2022-08-20T20:15:23.462160,success,7790,Thread-3
sodium,0.24331998825073242,2022-08-20T20:15:23.463173,2022-08-20T20:15:23.708928,success,7790,Thread-3
temp,0.22805047035217285,2022-08-20T20:15:23.709905,2022-08-20T20:15:23.940226,success,7790,Thread-3
