node_name,execution_time,node_started_at,node_finished_at,node_status,dbt_pid,thread_name
abx_prescriptions_list,32.054205894470215,2022-08-20T07:48:03.376888,2022-08-20T07:48:35.433648,success,85333,Thread-1
adenosine_durations,0.059237003326416016,2022-08-20T07:48:35.434182,2022-08-20T07:48:35.495610,success,85333,Thread-1
age_histogram,0.23173880577087402,2022-08-20T07:48:35.496192,2022-08-20T07:48:35.729238,success,85333,Thread-1
angus,2.2720460891723633,2022-08-20T07:48:35.729755,2022-08-20T07:48:38.004346,success,85333,Thread-1
arterial_line_durations,0.1525740623474121,2022-08-20T07:48:38.004934,2022-08-20T07:48:38.160423,success,85333,Thread-1
auroc,0.12985467910766602,2022-08-20T07:48:38.161131,2022-08-20T07:48:38.293339,success,85333,Thread-1
basic_patient_info,0.07502508163452148,2022-08-20T07:48:38.294001,2022-08-20T07:48:38.371353,success,85333,Thread-1
blood_gas_first_day,0.1908857822418213,2022-08-20T07:48:38.371919,2022-08-20T07:48:38.564934,success,85333,Thread-1
bun,0.1972506046295166,2022-08-20T07:48:38.565698,2022-08-20T07:48:38.765265,success,85333,Thread-1
central_line_durations,0.14791035652160645,2022-08-20T07:48:38.765717,2022-08-20T07:48:38.916070,success,85333,Thread-1
code_status,0.15532517433166504,2022-08-20T07:48:38.916818,2022-08-20T07:48:39.074289,success,85333,Thread-1
colloid_bolus,0.14590048789978027,2022-08-20T07:48:39.075011,2022-08-20T07:48:39.223224,success,85333,Thread-1
crrt_durations,0.06502389907836914,2022-08-20T07:48:39.223834,2022-08-20T07:48:39.291423,success,85333,Thread-1
crystalloid_bolus,0.9969849586486816,2022-08-20T07:48:39.292012,2022-08-20T07:48:40.291156,success,85333,Thread-1
dobutamine_dose,0.4961366653442383,2022-08-20T07:48:40.291803,2022-08-20T07:48:40.789948,success,85333,Thread-1
dobutamine_durations,0.5197358131408691,2022-08-20T07:48:40.790554,2022-08-20T07:48:41.312956,success,85333,Thread-1
dopamine_dose,1.8032221794128418,2022-08-20T07:48:41.313823,2022-08-20T07:48:43.119741,success,85333,Thread-1
dopamine_durations,1.8656015396118164,2022-08-20T07:48:43.120426,2022-08-20T07:48:44.988306,success,85333,Thread-1
echo_data,0.06191277503967285,2022-08-20T07:48:44.988907,2022-08-20T07:48:45.052933,success,85333,Thread-1
elixhauser_ahrq_v37,1.5955049991607666,2022-08-20T07:48:45.053237,2022-08-20T07:48:46.651487,success,85333,Thread-1
elixhauser_ahrq_v37_no_drg,0.534792423248291,2022-08-20T07:48:46.652343,2022-08-20T07:48:47.189232,success,85333,Thread-1
elixhauser_quan,1.9435272216796875,2022-08-20T07:48:47.190216,2022-08-20T07:48:49.135718,success,85333,Thread-1
epinephrine_durations,0.6574056148529053,2022-08-20T07:48:49.136437,2022-08-20T07:48:49.795395,success,85333,Thread-1
explicit,0.33528590202331543,2022-08-20T07:48:49.795748,2022-08-20T07:48:50.132715,success,85333,Thread-1
ffp_transfusion,0.21169066429138184,2022-08-20T07:48:50.133466,2022-08-20T07:48:50.951734,success,85333,Thread-1
gcs,0.20318055152893066,2022-08-20T07:48:50.953069,2022-08-20T07:48:51.159992,success,85333,Thread-1
gcs_first_day,0.13002300262451172,2022-08-20T07:48:51.160666,2022-08-20T07:48:51.293532,success,85333,Thread-1
glucose,0.18920350074768066,2022-08-20T07:48:51.294331,2022-08-20T07:48:51.485412,success,85333,Thread-1
hco,0.20272517204284668,2022-08-20T07:48:51.486153,2022-08-20T07:48:51.691399,success,85333,Thread-1
heart_rate,0.21482372283935547,2022-08-20T07:48:51.692374,2022-08-20T07:48:51.909193,success,85333,Thread-1
height,0.06105637550354004,2022-08-20T07:48:51.909786,2022-08-20T07:48:51.972974,success,85333,Thread-1
icd9agelimited,0.2650730609893799,2022-08-20T07:48:51.973438,2022-08-20T07:48:52.240782,success,85333,Thread-1
icd9count,0.07564902305603027,2022-08-20T07:48:52.241482,2022-08-20T07:48:52.319901,success,85333,Thread-1
icd9vagehistogram,0.18643736839294434,2022-08-20T07:48:52.320469,2022-08-20T07:48:52.508729,success,85333,Thread-1
icd9vicd9agelimited,0.4007129669189453,2022-08-20T07:48:52.509123,2022-08-20T07:48:52.912000,success,85333,Thread-1
icd9vicd9count,0.08303689956665039,2022-08-20T07:48:52.912580,2022-08-20T07:48:52.998143,success,85333,Thread-1
icustay_days,0.02433633804321289,2022-08-20T07:48:52.998845,2022-08-20T07:48:53.025945,error,85333,Thread-1
icustay_detail,0.6640152931213379,2022-08-20T07:48:53.026571,2022-08-20T07:48:53.692810,success,85333,Thread-1
icustay_times,0.1960005760192871,2022-08-20T07:48:53.693550,2022-08-20T07:48:53.891757,success,85333,Thread-1
isuprel_durations,0.06244707107543945,2022-08-20T07:48:53.892599,2022-08-20T07:48:53.957049,success,85333,Thread-1
kdigo_creatinine,0.717008113861084,2022-08-20T07:48:53.957390,2022-08-20T07:48:54.676661,success,85333,Thread-1
labs_first_day,1.2345716953277588,2022-08-20T07:48:54.677071,2022-08-20T07:48:55.913716,success,85333,Thread-1
martin,0.7752366065979004,2022-08-20T07:48:55.914409,2022-08-20T07:48:56.691872,success,85333,Thread-1
milrinone_durations,0.8594319820404053,2022-08-20T07:48:56.692404,2022-08-20T07:48:57.553716,success,85333,Thread-1
min_surviving_bp,0.20564842224121094,2022-08-20T07:48:57.554459,2022-08-20T07:48:57.762424,success,85333,Thread-1
mortality,0.2989537715911865,2022-08-20T07:48:57.763093,2022-08-20T07:48:58.064573,success,85333,Thread-1
neuroblock_dose,0.6707677841186523,2022-08-20T07:48:58.065296,2022-08-20T07:48:58.738203,success,85333,Thread-1
norepinephrine_durations,3.1508545875549316,2022-08-20T07:48:58.738958,2022-08-20T07:49:01.892017,success,85333,Thread-1
number_of_patients,0.058428287506103516,2022-08-20T07:49:01.892569,2022-08-20T07:49:01.953199,success,85333,Thread-1
phenylephrine_dose,3.276806354522705,2022-08-20T07:49:01.953526,2022-08-20T07:49:05.233712,success,85333,Thread-1
phenylephrine_durations,3.707415819168091,2022-08-20T07:49:05.234484,2022-08-20T07:49:08.944406,success,85333,Thread-1
pivoted_bg,0.13727879524230957,2022-08-20T07:49:08.945011,2022-08-20T07:49:09.084367,success,85333,Thread-1
pivoted_fio2,0.06860113143920898,2022-08-20T07:49:09.084930,2022-08-20T07:49:09.155515,success,85333,Thread-1
pivoted_gcs,0.05808520317077637,2022-08-20T07:49:09.156188,2022-08-20T07:49:09.215634,success,85333,Thread-1
pivoted_height,0.05571794509887695,2022-08-20T07:49:09.216530,2022-08-20T07:49:09.782840,success,85333,Thread-1
pivoted_icp,0.056542158126831055,2022-08-20T07:49:09.783470,2022-08-20T07:49:09.843754,success,85333,Thread-1
pivoted_invasive_lines,0.17951202392578125,2022-08-20T07:49:09.844393,2022-08-20T07:49:10.025407,success,85333,Thread-1
pivoted_lab,0.13877367973327637,2022-08-20T07:49:10.026081,2022-08-20T07:49:10.167051,success,85333,Thread-1
pivoted_rrt,0.34525132179260254,2022-08-20T07:49:10.167498,2022-08-20T07:49:10.515202,success,85333,Thread-1
pivoted_sofa,0.027824878692626953,2022-08-20T07:49:10.516202,2022-08-20T07:49:10.547426,error,85333,Thread-1
pivoted_uo,4.048484563827515,2022-08-20T07:49:10.547838,2022-08-20T07:49:14.598393,success,85333,Thread-1
pivoted_vital,0.07174420356750488,2022-08-20T07:49:14.599441,2022-08-20T07:49:14.673240,success,85333,Thread-1
potassium,0.19878029823303223,2022-08-20T07:49:14.673968,2022-08-20T07:49:14.874915,success,85333,Thread-1
rbc_transfusion,0.961007833480835,2022-08-20T07:49:14.875471,2022-08-20T07:49:15.839032,success,85333,Thread-1
